"행정구역(시군구)별","성별","연령별","항목","단위","2025 년",
"진안군","여자","84세","주민등록연앙인구","","184",
"진안군","여자","85세 이상","주민등록연앙인구","","1190",
"진안군","여자","85세","주민등록연앙인구","","187",
"진안군","여자","86세","주민등록연앙인구","","175",
"진안군","여자","87세","주민등록연앙인구","","144",
"진안군","여자","88세","주민등록연앙인구","","137.5",
"진안군","여자","89세","주민등록연앙인구","","127.5",
"진안군","여자","90세","주민등록연앙인구","","105",
"진안군","여자","91세","주민등록연앙인구","","81",
"진안군","여자","92세","주민등록연앙인구","","64.5",
"진안군","여자","93세","주민등록연앙인구","","45.5",
"진안군","여자","94세","주민등록연앙인구","","33",
"진안군","여자","95세","주민등록연앙인구","","26",
"진안군","여자","96세","주민등록연앙인구","","20",
"진안군","여자","97세","주민등록연앙인구","","15",
"진안군","여자","98세","주민등록연앙인구","","9.5",
"진안군","여자","99세","주민등록연앙인구","","5.5",
"진안군","여자","100세 이상","주민등록연앙인구","","14",
"무주군","남자","계","주민등록연앙인구","","11493",
"무주군","남자","0세","주민등록연앙인구","","29",
"무주군","남자","1세","주민등록연앙인구","","29",
"무주군","남자","2세","주민등록연앙인구","","27.5",
"무주군","남자","3세","주민등록연앙인구","","30.5",
"무주군","남자","4세","주민등록연앙인구","","32",
"무주군","남자","5세","주민등록연앙인구","","33",
"무주군","남자","6세","주민등록연앙인구","","31.5",
"무주군","남자","7세","주민등록연앙인구","","41",
"무주군","남자","8세","주민등록연앙인구","","53.5",
"무주군","남자","9세","주민등록연앙인구","","67.5",
"무주군","남자","10세","주민등록연앙인구","","78",
"무주군","남자","11세","주민등록연앙인구","","82",
"무주군","남자","12세","주민등록연앙인구","","78",
"무주군","남자","13세","주민등록연앙인구","","79.5",
"무주군","남자","14세","주민등록연앙인구","","88.5",
"무주군","남자","15세","주민등록연앙인구","","84.5",
"무주군","남자","16세","주민등록연앙인구","","87.5",
"무주군","남자","17세","주민등록연앙인구","","100.5",
"무주군","남자","18세","주민등록연앙인구","","101.5",
"무주군","남자","19세","주민등록연앙인구","","83.5",
"무주군","남자","20세","주민등록연앙인구","","82.5",
"무주군","남자","21세","주민등록연앙인구","","83",
"무주군","남자","22세","주민등록연앙인구","","77",
"무주군","남자","23세","주민등록연앙인구","","92.5",
"무주군","남자","24세","주민등록연앙인구","","93",
"무주군","남자","25세","주민등록연앙인구","","86",
"무주군","남자","26세","주민등록연앙인구","","85.5",
"무주군","남자","27세","주민등록연앙인구","","76.5",
"무주군","남자","28세","주민등록연앙인구","","74",
"무주군","남자","29세","주민등록연앙인구","","82.5",
"무주군","남자","30세","주민등록연앙인구","","87",
"무주군","남자","31세","주민등록연앙인구","","78.5",
"무주군","남자","32세","주민등록연앙인구","","84.5",
"무주군","남자","33세","주민등록연앙인구","","84",
"무주군","남자","34세","주민등록연앙인구","","69.5",
"무주군","남자","35세","주민등록연앙인구","","68",
"무주군","남자","36세","주민등록연앙인구","","75",
"무주군","남자","37세","주민등록연앙인구","","81.5",
"무주군","남자","38세","주민등록연앙인구","","76.5",
"무주군","남자","39세","주민등록연앙인구","","78",
"무주군","남자","40세","주민등록연앙인구","","78",
"무주군","남자","41세","주민등록연앙인구","","99",
"무주군","남자","42세","주민등록연앙인구","","120.5",
"무주군","남자","43세","주민등록연앙인구","","116.5",
"무주군","남자","44세","주민등록연앙인구","","114",
"무주군","남자","45세","주민등록연앙인구","","131",
"무주군","남자","46세","주민등록연앙인구","","132",
"무주군","남자","47세","주민등록연앙인구","","130.5",
"무주군","남자","48세","주민등록연앙인구","","144",
"무주군","남자","49세","주민등록연앙인구","","151.5",
"무주군","남자","50세","주민등록연앙인구","","175",
"무주군","남자","51세","주민등록연앙인구","","208",
"무주군","남자","52세","주민등록연앙인구","","212",
"무주군","남자","53세","주민등록연앙인구","","203.5",
"무주군","남자","54세","주민등록연앙인구","","220",
"무주군","남자","55세","주민등록연앙인구","","229.5",
"무주군","남자","56세","주민등록연앙인구","","233.5",
"무주군","남자","57세","주민등록연앙인구","","233.5",
"무주군","남자","58세","주민등록연앙인구","","238",
"무주군","남자","59세","주민등록연앙인구","","245",
"무주군","남자","60세","주민등록연앙인구","","227",
"무주군","남자","61세","주민등록연앙인구","","226.5",
"무주군","남자","62세","주민등록연앙인구","","265",
"무주군","남자","63세","주민등록연앙인구","","305.5",
"무주군","남자","64세","주민등록연앙인구","","321.5",
"무주군","남자","65세","주민등록연앙인구","","305.5",
"무주군","남자","66세","주민등록연앙인구","","266.5",
"무주군","남자","67세","주민등록연앙인구","","270.5",
"무주군","남자","68세","주민등록연앙인구","","244",
"무주군","남자","69세","주민등록연앙인구","","238.5",
"무주군","남자","70세","주민등록연앙인구","","243.5",
"무주군","남자","71세","주민등록연앙인구","","197",
"무주군","남자","72세","주민등록연앙인구","","183.5",
"무주군","남자","73세","주민등록연앙인구","","173",
"무주군","남자","74세","주민등록연앙인구","","154",
"무주군","남자","75세","주민등록연앙인구","","151.5",
"무주군","남자","76세","주민등록연앙인구","","139",
"무주군","남자","77세","주민등록연앙인구","","137",
"무주군","남자","78세","주민등록연앙인구","","122",
"무주군","남자","79세","주민등록연앙인구","","104",
"무주군","남자","80세 이상","주민등록연앙인구","","950",
"무주군","남자","80세","주민등록연앙인구","","92",
"무주군","남자","81세","주민등록연앙인구","","83",
"무주군","남자","82세","주민등록연앙인구","","105.5",
"무주군","남자","83세","주민등록연앙인구","","123",
"무주군","남자","84세","주민등록연앙인구","","104",
"무주군","남자","85세 이상","주민등록연앙인구","","442.5",
"무주군","남자","85세","주민등록연앙인구","","88.5",
"무주군","남자","86세","주민등록연앙인구","","82",
"무주군","남자","87세","주민등록연앙인구","","61",
"무주군","남자","88세","주민등록연앙인구","","53",
"무주군","남자","89세","주민등록연앙인구","","48.5",
"무주군","남자","90세","주민등록연앙인구","","35.5",
"무주군","남자","91세","주민등록연앙인구","","22.5",
"무주군","남자","92세","주민등록연앙인구","","18",
"무주군","남자","93세","주민등록연앙인구","","12",
"무주군","남자","94세","주민등록연앙인구","","6.5",
"무주군","남자","95세","주민등록연앙인구","","5.5",
"무주군","남자","96세","주민등록연앙인구","","1.5",
"무주군","남자","97세","주민등록연앙인구","","2",
"무주군","남자","98세","주민등록연앙인구","","3",
"무주군","남자","99세","주민등록연앙인구","","1.5",
"무주군","남자","100세 이상","주민등록연앙인구","","1.5",
"무주군","여자","계","주민등록연앙인구","","11379.5",
"무주군","여자","0세","주민등록연앙인구","","28",
"무주군","여자","1세","주민등록연앙인구","","23.5",
"무주군","여자","2세","주민등록연앙인구","","26",
"무주군","여자","3세","주민등록연앙인구","","34",
"무주군","여자","4세","주민등록연앙인구","","38.5",
"무주군","여자","5세","주민등록연앙인구","","38.5",
"무주군","여자","6세","주민등록연앙인구","","35",
"무주군","여자","7세","주민등록연앙인구","","42.5",
"무주군","여자","8세","주민등록연앙인구","","49.5",
"무주군","여자","9세","주민등록연앙인구","","53.5",
"무주군","여자","10세","주민등록연앙인구","","54.5",
"무주군","여자","11세","주민등록연앙인구","","58",
"무주군","여자","12세","주민등록연앙인구","","65",
"무주군","여자","13세","주민등록연앙인구","","80.5",
"무주군","여자","14세","주민등록연앙인구","","82",
"무주군","여자","15세","주민등록연앙인구","","85",
