학교명,주소,위도,경도
태장고등학교,경기도 수원시 영통구 영통로 250,37.24936938,127.0594286
태전고등학교,경기도 광주시 태전동로 38,37.3859976,127.2327654
토평고등학교,경기도 구리시 장자대로111번길 41,37.58935383,127.1431849
통영고등학교,경상남도 통영시 도남로 116,34.82954734,128.416198
통영여자고등학교,경상남도 통영시 도리1길 19,34.84034605,128.4102637
통진고등학교,경기도 김포시 통진읍 김포대로 2165,37.68585311,126.6021476
퇴계원고등학교,경기도 남양주시 퇴계원읍 퇴계원로 149,37.6603944,127.1450751
파주고등학교,경기도 파주시 문산읍 독산로31번길 39,37.85922282,126.7806655
파주여자고등학교,경기도 파주시 월롱면 함영골길 10,37.77510483,126.7860208
판곡고등학교,경기도 남양주시 늘을1로 127,37.66291081,127.2428606
판교고등학교,경기도 성남시 분당구 동판교로 257,37.40514882,127.1147726
팔렬고등학교,강원도 홍천군 내촌면 동창로 207,37.78372576,128.151705
평내고등학교,경기도 남양주시 평내로 57,37.64205451,127.2340944
평창고등학교,강원도 평창군 평창읍 노람들길 141,37.37198838,128.404689
평촌경영고등학교,경기도 안양시 동안구 학의로 186,37.40107292,126.9590273
평촌고등학교,경기도 안양시 동안구 동안로 80,37.3865366,126.9547456
평촌공업고등학교,경기도 안양시 동안구 갈산로16번길 13,37.3744344,126.9630049
평택고등학교,경기도 평택시 중앙로 246,36.98973504,127.1083223
평택기계공업고등학교,경기도 평택시 중앙1로 61,36.99908517,127.091105
평택여자고등학교,경기도 평택시 영신로 220,37.01260333,127.0897392
평해정보고등학교,경상북도 울진군 평해읍 평해7길 61-3,36.72891434,129.4429677
포곡고등학교,경기도 용인시 처인구 포곡읍 포곡로210번길 26,37.27259121,127.2276557
포산고등학교,대구광역시 달성군 현풍읍 비슬로 556-13,35.69081479,128.447956
포은고등학교,경상북도 영천시 금호읍 성천앞길 112-53,35.93945644,128.8786471
포천고등학교,경기도 포천시 원모루로 40,37.89142616,127.1923465
포천일고등학교,경기도 포천시 군내면 청군로 3426,37.89474961,127.2052309
포항고등학교,경상북도 포항시 북구 아호로 50,36.05737396,129.3705251
포항과학기술고등학교,경상북도 포항시 남구 구룡포읍 호미로 341,35.99179076,129.5659125
포항동성고등학교,경상북도 포항시 남구 동해면 일월로41번길 26,35.98983978,129.4398423
포항보건고등학교,경상북도 포항시 북구 죽장면 일광길 2,36.16391663,129.0932289
포항여자고등학교,경상북도 포항시 북구 장미길 10,36.05064084,129.3643118
포항여자전자고등학교,경상북도 포항시 북구 용흥로291번길 19,36.05062685,129.3477758
포항영신고등학교,경상북도 포항시 북구 소티재로 107,36.05945253,129.351381
포항예술고등학교,경상북도 포항시 북구 흥해읍 연화길 56,36.05181115,129.3148061
포항이동고등학교,경상북도 포항시 남구 희망대로 412,36.02968696,129.3335059
포항장성고등학교,경상북도 포항시 북구 법원로 117,36.08583211,129.384586
포항제철고등학교,경상북도 포항시 남구 지곡로212번길 40,36.02845443,129.3281483
포항제철공업고등학교,경상북도 포항시 남구 지곡로 150,36.02230834,129.3270264
포항중앙고등학교,경상북도 포항시 북구 소티재로151번길 11,36.06507791,129.3496382
포항중앙여자고등학교,경상북도 포항시 북구 소티재로151번길 7,36.06373375,129.3486118
포항해양과학고등학교,경상북도 포항시 북구 여남포길21번길 18,36.07418804,129.4061983
포항흥해공업고등학교,경상북도 포항시 북구 흥해읍 동해대로1475번길 42,36.1071263,129.3385381
표선고등학교,제주특별자치도 서귀포시 표선면 표선중앙로 22-15,33.33115727,126.826996
푸른꿈고등학교,전라북도 무주군 안성면 진성로 2312-9,35.86433064,127.6186346
풍덕고등학교,경기도 용인시 수지구 정평로13번길 5,37.31702384,127.0892193
풍동고등학교,경기도 고양시 일산동구 숲속마을로 119,37.6718435,126.7950813
풍무고등학교,경기도 김포시 풍무로93번길 53,37.60345824,126.7192247
풍문고등학교,서울특별시 강남구 자곡로 152,37.47135959,127.0999634
풍산고등학교,경상북도 안동시 풍산읍 풍산중앙길 39,36.58414665,128.5665358
풍산고등학교,경기도 하남시 덕풍서로 11,37.55113292,127.1996871
풍생고등학교,경기도 성남시 수정구 산성대로 111,37.43504295,127.1314147
풍암고등학교,광주광역시 서구 풍암신흥로39번길 20,35.12295098,126.8674015
하길고등학교,경기도 화성시 향남읍 상신하길로274번길 22,37.1118639,126.9105458
하나고등학교,서울특별시 은평구 연서로 535,37.64163759,126.9369303
하남경영고등학교,경기도 하남시 대청로116번길 11,37.53845212,127.2260188
하남고등학교,경기도 하남시 미사강변남로 39,37.5603837,127.1856182
하동고등학교,경상남도 하동군 하동읍 경서대로 84,35.06391527,127.7461685
하동여자고등학교,경상남도 하동군 하동읍 송림1길 30,35.06279872,127.7472305
하성고등학교,경기도 김포시 하성면 애기봉로806번길 30,37.71800638,126.6284121
하양여자고등학교,경상북도 경산시 하양읍 지식산업로8길 21,35.92967651,128.826076
하의고등학교,전라남도 신안군 하의면 곰실길 11-8,34.60603857,126.0371142
하장고등학교,강원도 삼척시 하장면 백두대간로 2600,37.3524848,128.934428
학남고등학교,대구광역시 북구 학남로 78,35.94627087,128.5691977
학산고등학교,충청북도 영동군 학산면 학산양산로 12,36.10090506,127.6820366
학산고등학교,전라북도 정읍시 학산로 89,35.56034415,126.8753952
학산여자고등학교,부산광역시 동래구 충렬사로51번길 62,35.20644229,129.0965495
학성고등학교,울산광역시 남구 문수로 436,35.5316044,129.3003274
학성여자고등학교,울산광역시 중구 화합로 466,35.56663235,129.3349493
학익고등학교,인천광역시 미추홀구 한나루로358번길 23-22,37.43903057,126.6633844
학익여자고등학교,인천광역시 미추홀구 주승로52번길 8,37.44381933,126.6753484
한가람고등학교,서울특별시 양천구 목동서로 15,37.53746204,126.8840075
한강미디어고등학교,서울특별시 영등포구 선유로55길 22,37.53929145,126.8972599
한겨레고등학교,경기도 안성시 죽산면 칠장로 107-9,37.03064101,127.4226896
한광고등학교,경기도 평택시 중앙1로 115,36.99789035,127.0960037
한광고등학교,서울특별시 강서구 등촌로13길 110,37.53884371,126.857922
한광여자고등학교,경기도 평택시 중앙1로 115,36.99789035,127.0960037
한국K-POP고등학교,충청남도 홍성군 광천읍 광천로373번길 14,36.50793192,126.6219135
한국게임과학고등학교,전라북도 완주군 운주면 대둔산로 1336,36.08278434,127.2854062
한국경마축산고등학교,전라북도 남원시 운봉읍 황산로 952,35.4408014,127.5161913
한국과학영재학교,부산광역시 부산진구 백양관문로 105-47,35.16520012,129.0257844
한국관광고등학교,경기도 평택시 고덕면 고덕북로 185,37.07183184,127.0220615
한국교원대학교부설고등학교,충청북도 청주시 흥덕구 강내면 태성탑연로 250,36.6056652,127.3573247
한국국제조리고등학교,경상북도 영주시 영봉로 28,36.81660939,128.6422124
한국국제통상마이스터고등학교,경상북도 경주시 감포읍 감포로12길 20,35.81078851,129.5061535
한국나노마이스터고등학교,경상남도 밀양시 무안면 신법길 29,35.4784026,128.6531771
한국도예고등학교,경기도 이천시 신둔면 둔터로 61,37.28889092,127.3993265
한국디지털미디어고등학교,경기도 안산시 단원구 사세충열로 94,37.3423166,126.8309423
한국마사고등학교,전라북도 장수군 장계면 명덕길 14,35.72425456,127.6344655
한국말산업고등학교,전라남도 장흥군 대덕읍 도청신월로 155,34.49694448,126.8839438
한국문화영상고등학교,경기도 동두천시 평화로2452번길 32,37.90605631,127.060131
한국바둑고등학교,전라남도 순천시 주암면 조달진로 27,35.0748151,127.2403264
한국바이오마이스터고등학교,충청북도 진천군 진천읍 남산4길 13,36.85087948,127.4400546
한국뷰티고등학교,제주특별자치도 제주시 한경면 용고로 70,33.30007758,126.181868
한국산림과학고등학교,경상북도 봉화군 춘양면 서원촌길 8-14,36.94786297,128.914111
한국삼육고등학교,서울특별시 노원구 화랑로 815,37.64335737,127.1088503
한국생명과학고등학교,경상북도 안동시 하이마로 385,36.55044902,128.6877646
한국소방마이스터고등학교,강원도 영월군 영월읍 영모전길 108,37.18854543,128.471906
한국식품마이스터고등학교,충청남도 부여군 홍산면 홍산로 112-23,36.21603727,126.7663663
한국애니메이션고등학교,경기도 하남시 검단산로 223,37.53493189,127.2274428
한국외식과학고등학교,경기도 양주시 남면 개나리18길 1,37.89719133,126.9798514
한국원자력마이스터고등학교,경상북도 울진군 평해읍 월송정로 422,36.74310804,129.4634936
한국전통문화고등학교,전라북도 전주시 완산구 중인1길 68-13,35.77240766,127.0978656
한국조리과학고등학교,경기도 시흥시 금오로 640,37.45851799,126.8323613
한국조형예술고등학교,부산광역시 남구 동명로169번길 38,35.12048796,129.1165597
한국주얼리고등학교,인천광역시 서구 서곶로 693-1,37.58164872,126.6730504
한국창의예술고등학교,전라남도 광양시 중마로 400,34.94880756,127.7019096
한국치즈과학고등학교,전라북도 임실군 강진면 갈담3길 48,35.53327378,127.1647542
한국펫고등학교,경상북도 봉화군 봉화읍 내성천1길 18,36.88687651,128.734622
한국한방고등학교,전라북도 진안군 진안읍 임진로 2765,35.77070891,127.3774507
한국항만물류고등학교,전라남도 광양시 진상면 신시길 177,35.01702381,127.7165243
한국호텔관광고등학교,충청북도 단양군 단성면 북상하리길 69,36.92655735,128.3385084
한들고등학교,전라북도 군산시 대야면 만자로 60,35.94316674,126.8050803
한림고등학교,제주특별자치도 제주시 한림읍 월계로 74,33.39775136,126.2583198
한림공업고등학교,제주특별자치도 제주시 한림읍 한림중앙로 87,33.40652604,126.2699123
한림디자인고등학교,충청북도 충주시 야현1길 21,36.98004113,127.9390387
한마음고등학교,충청남도 천안시 동남구 동면 장송1길 47-24,36.77857819,127.3788257
한민고등학교,경기도 파주시 광탄면 혜음로 765,37.75805679,126.8580362
한밭고등학교,대전광역시 서구 신갈마로141번길 58,36.34649685,127.3643986
한백고등학교,경기도 화성시 동탄순환대로26길 21,37.20763155,127.1133605
한별고등학교,전라북도 완주군 삼례읍 충혼안길 20,35.90780171,127.0723723
한봄고등학교,경기도 수원시 권선구 호매실로 46-93,37.25945904,126.9693453
한빛고등학교,전라남도 담양군 대전면 추성1로 501-21,35.29153056,126.9131364
한빛고등학교,경기도 파주시 한빛로 36,37.7134805,126.7548886
한서고등학교,서울특별시 강서구 양천로11길 47,37.5747927,126.8081439
한성고등학교,서울특별시 서대문구 북아현로1길 24,37.55909644,126.9544615
한성과학고등학교,서울특별시 서대문구 통일로 279-79,37.57543617,126.9523709
한성여자고등학교,서울특별시 성북구 삼선교로16길 117,37.5830649,127.0117841
한세사이버보안고등학교,서울특별시 마포구 마포대로11길 44-80,37.55178983,126.9520321
한솔고등학교,경기도 성남시 분당구 내정로 70,37.36677616,127.1156884
